hybrid,s2cloudless,cloudscoreplus
0.32278568151367076,0.3815056392020525,0.42460537296498235
0.26719453660649684,0.2858901173910931,0.36303965840707536
0.2815432527214503,0.3778078588903973,0.4120066852282406
0.2255076989324059,0.41428049948686596,0.5493628018628041
0.34647107425263846,0.43426013950570114,0.5824868387553567
0.32278568151367076,0.42105333330782035,0.47812557173644477
0.3468509608138771,0.4749104837536742,0.5344558534005329
0.24029001304612985,0.26376902878948805,0.3794531818113321
0.37074881050037206,0.44045883405810404,0.5783545840645674
0.32278568151367076,0.4060499772563259,0.37532015096187343
0.3056776046984561,0.4098077586633347,0.5206956503775683
0.264277570084819,0.3823981968872113,0.36801789281056346
0.32278568151367076,0.39871964737279453,0.4254577318004468
0.23658566687733842,0.4060499772563259,0.5369126551098917
0.25999828967873717,0.3763072784715493,0.3637703002088085
0.1678633406727648,0.4348501639154716,0.5859536136228414
0.2570789960438119,0.431580470215169,0.4650019734468383
0.2730201071055959,0.40245701704323494,0.45953037969199023
0.2845601580487878,0.4288666833870172,0.5403300252382263
0.39303980856846904,0.39871964737279453,0.6167078345912383
0.27720813388171645,0.3835910907055793,0.565224168184601
0.32278568151367076,0.41569550420547796,0.4697471502615687
0.2589967783430057,0.2605758082263716,0.3682566108643297
0.24138824342125587,0.24331409179044203,0.3513255933607097
0.29391933044021973,0.25182169806246124,0.36772486844656976
0.30835250597694525,0.3928346809615043,0.5463033691547009
0.3451429503512087,0.45423106855698914,0.525733116296843
0.35833016209877566,0.44384330090628593,0.5522175386311466
0.281388737281677,0.36625456472427503,0.36244069971168497
0.3779201759770079,0.4323021801606908,0.5831590047819923
0.32278568151367076,0.40757589438984426,0.4697471502615687
0.2778192058062702,0.3973702062095078,0.5630052889421866
0.3819444293673477,0.45547351079250753,0.6050799064180638
0.3509098417997065,0.3248266286578594,0.5493628018628041
0.32278568151367076,0.42931768061734743,0.5783545840645674
0.2596468427394041,0.3973702062095078,0.5169602710402746
0.281388737281677,0.2529144539946829,0.3794531818113321
0.27414669022303834,0.4102692298172248,0.4117451985302595
0.32278568151367076,0.3973702062095078,0.42993941214305836
0.3520506875488142,0.4581000071494136,0.5621929561201354
0.32278568151367076,0.3910950199002607,0.5308324342699406
0.1940299042572479,0.3236270500084501,0.5169602710402746
0.22733125423876,0.32656730787894883,0.3863412097178684
0.23613499814909655,0.3928346809615043,0.36886703716783054
0.3343248005472428,0.4143039913497798,0.5493628018628041
0.2656127275951272,0.3965524240644309,0.36743184408257606
0.2582558951011723,0.43256301448117196,0.5357317977352563
0.36896829554451477,0.41477866229518734,0.5859536136228414
0.35389726268834065,0.4089202655089018,0.5580697886878971
0.3687945640911472,0.39871964737279453,0.5613806232980842
0.22683284934059147,0.40245701704323494,0.5381837066315511
0.32278568151367076,0.3765204446991509,0.5169602710402746
0.2522063825864615,0.35326389699854793,0.3863412097178684
0.20899779096278626,0.24336461224838293,0.36152656539336636
0.32278568151367076,0.40956112076993745,0.5810672851220829
0.2860543708658226,0.43641235267525774,0.5367120982265339
0.36156493806120826,0.46693602691364144,0.56462132293803
0.37285249860298947,0.4323005440564984,0.5767532268989043
0.34248399983704336,0.43153291731207805,0.5397790036314631
0.2582558951011723,0.27332238267075126,0.3682566108643297
0.2587128811530889,0.4117431062773245,0.5407951923564293
0.3506575852916439,0.4578196241217212,0.565224168184601
0.2693451209921989,0.40245701704323494,0.36303965840707536
